=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2014.11.12 11:24:02 =~=~=~=~=~=~=~=~=~=~=~=
100, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 0.040101, 0.100000, 0.059899
300, 76.000000, 79.00000, 0.040101, 0.100000, 0.059899
6100, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.100000, 0.040131, 0.10100, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.100000, 0.040085, 0.100000, 0.059915
300, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.300000, 0.040040, 0.100000, 0.059960
500, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.500000, 0.040040, 0.100000, 0.059960
700, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.700000, 0.040055, 0.100000, 0.059945
900, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.900000, 0.040070, 0.100000, 0.059930
1100, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.100000, 0.040040, 0.100000, 0.059960
1300, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.300000, 0.039857, 0.100000, 0.060143
1500, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.500000, 0.040009, 0.100000, 0.059991
1700, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.700000, 0.040040, 0.100000, 0.059960
1900, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.900000, 0.040024, 0.100000, 0.059976
2100, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.100000, 0.040009, 0.100000, 0.059991
2300, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.300000, 0.040055, 0.100000, 0.059945
2500, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.500000, 0.040085, 0.100000, 0.059915
2700, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.700000, 0.040055, 0.100000, 0.059945
2900, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.900000, 0.040024, 0.100000, 0.059976
3100, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.100000, 0.040024, 0.100000, 0.059976
3300, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.300000, 0.040009, 0.100000, 0.059991
3500, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.500000, 0.040024, 0.100000, 0.059976
3700, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.700000, 0.040055, 0.100000, 0.059945
3900, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.900000, 0.040070, 0.100000, 0.059930
4100, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.100000, 0.040070, 0.100000, 0.059930
4300, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.300000, 0.040101, 0.100000, 0.059899
4500, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.500000, 0.039994, 0.100000, 0.060006
4700, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.700000, 0.040070, 0.100000, 0.059930
4900, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.900000, 0.040085, 0.100000, 0.059915
5100, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.100000, 0.039979, 0.100000, 0.060021
5300, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.300000, 0.040101, 0.100000, 0.059899
5500, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.500000, 0.040085, 0.100000, 0.059915
5700, 76.000000, 79.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.700000, 0.040070, 0.100000, 0.059930
