[INFO] [WallTime: 1414080448.716038] 140.020833, 347.083333, ||, 147.600000, 258.266667, ||, 160.192308, 150.038462, ||, 183.375000, 63.000000,8.300000, 0.040574, 0.215824, 0.178241, 0.205280
[INFO] [WallTime: 1414080448.864017] 140.382979, 346.978723, ||, 146.588235, 258.294118, ||, 160.968750, 150.656250, ||, 181.875000, 61.750000,8.300000, 0.040208, 0.215030, 0.178073, 0.204974
[INFO] [WallTime: 1414080449.020028] 140.375000, 347.187500, ||, 147.500000, 258.500000, ||, 160.333333, 150.259259, ||, 182.428571, 64.142857,8.300000, 0.040497, 0.215091, 0.180179, 0.193774
[INFO] [WallTime: 1414080449.163985] 140.475000, 346.900000, ||, 146.894737, 258.105263, ||, 160.464286, 150.035714, ||, 178.909091, 87.636364,8.300000, 0.040162, 0.215290, 0.177829, 0.202625
[INFO] [WallTime: 1414080449.316054] 140.297872, 347.042553, ||, 146.470588, 258.117647, ||, 160.724138, 150.758621, ||, 183.000000, 63.454545,8.300000, 0.040330, 0.214374, 0.178943, 0.204562
[INFO] [WallTime: 1414080449.464002] 140.413043, 346.934783, ||, 147.157895, 258.263158, ||, 161.000000, 150.142857, ||, 183.888889, 64.000000,8.300000, 0.039719, 0.214221, 0.177111, 0.196750
[INFO] [WallTime: 1414080450.616042] 140.477273, 346.977273, ||, 147.083333, 258.583333, ||, 160.407407, 150.740741, ||, 183.076923, 63.230769,8.400000, 0.040131, 0.217426, 0.177707, 0.204349
[INFO] [WallTime: 1414080450.767996] 140.489362, 347.148936, ||, 146.312500, 257.812500, ||, 160.821429, 150.035714, ||, 183.111111, 63.555556,8.400000, 0.040040, 0.216663, 0.179416, 0.198016
[INFO] [WallTime: 1414080450.916034] 140.500000, 347.000000, ||, 146.642857, 258.928571, ||, 160.515152, 150.757576, ||, 183.100000, 63.100000,8.400000, 0.040116, 0.214221, 0.179675, 0.202808
[INFO] [WallTime: 1414080451.068028] 140.444444, 347.044444, ||, 145.944444, 257.944444, ||, 160.866667, 151.100000, ||, 184.333333, 63.666667,8.400000, 0.040299, 0.219638, 0.176150, 0.195193
[INFO] [WallTime: 1414080451.216009] 140.560976, 347.024390, ||, 146.000000, 258.230769, ||, 160.566667, 150.266667, ||, 182.833333, 62.416667,8.400000, 0.040208, 0.216419, 0.178408, 0.196826
[INFO] [WallTime: 1414080451.368020] 140.255319, 347.255319, ||, 146.066667, 257.800000, ||, 160.870968, 150.612903, ||, 184.125000, 61.875000,8.400000, 0.040223, 0.217014, 0.179812, 0.205035
[INFO] [WallTime: 1414080451.515953] 140.404255, 347.148936, ||, 147.000000, 257.785714, ||, 161.178571, 149.464286, ||, 183.142857, 64.000000,8.400000, 0.040146, 0.215473, 0.178912, 0.203555
[INFO] [WallTime: 1414080451.668010] 140.377778, 347.088889, ||, 146.687500, 258.437500, ||, 161.000000, 150.100000, ||, 183.333333, 63.888889,8.400000, 0.040406, 0.217151, 0.179049, 0.196155
[INFO] [WallTime: 1414080451.815976] 140.500000, 347.113636, ||, 146.210526, 257.736842, ||, 160.766667, 150.633333, ||, 183.200000, 62.800000,8.400000, 0.040284, 0.214878, 0.177249, 0.202365
[INFO] [WallTime: 1414080451.965543] 140.363636, 347.000000, ||, 146.562500, 257.562500, ||, 160.913043, 150.347826, ||, 179.333333, 86.416667,8.400000, 0.040253, 0.216449, 0.180713, 0.195239
[INFO] [WallTime: 1414080453.116000] 140.341463, 346.951220, ||, 145.857143, 258.571429, ||, 160.970588, 150.911765, ||, 183.222222, 63.666667,8.500000, 0.040101, 0.216495, 0.179660, 0.202365
[INFO] [WallTime: 1414080453.267971] 140.302326, 347.093023, ||, 146.153846, 258.000000, ||, 160.466667, 149.800000, ||, 183.166667, 62.166667,8.500000, 0.040269, 0.214191, 0.180423, 0.196017
[INFO] [WallTime: 1414080453.420104] 140.651163, 347.069767, ||, 145.785714, 258.071429, ||, 160.840000, 149.920000, ||, 183.000000, 63.000000,8.500000, 0.040284, 0.215198, 0.177264, 0.202991
[INFO] [WallTime: 1414080453.568016] 140.555556, 347.177778, ||, 146.230769, 257.615385, ||, 160.000000, 150.272727, ||, 185.250000, 63.500000,8.500000, 0.040177, 0.217655, 0.180224, 0.202838
[INFO] [WallTime: 1414080453.720017] 140.581395, 346.906977, ||, 146.437500, 257.937500, ||, 160.545455, 150.878788, ||, 182.833333, 62.666667,8.500000, 0.040162, 0.215747, 0.180270, 0.195834
[INFO] [WallTime: 1414080453.868002] 140.413043, 347.086957, ||, 145.785714, 258.285714, ||, 161.093750, 150.656250, ||, 183.600000, 63.400000,8.500000, 0.040253, 0.216907, 0.178531, 0.198032
[INFO] [WallTime: 1414080454.019965] 140.400000, 346.977778, ||, 146.222222, 258.055556, ||, 160.843750, 150.593750, ||, 183.888889, 63.222222,8.500000, 0.040330, 0.214969, 0.178775, 0.203510
[INFO] [WallTime: 1414080454.167983] 140.466667, 346.933333, ||, 145.583333, 257.750000, ||, 160.884615, 150.653846, ||, 182.800000, 62.800000,8.500000, 0.040208, 0.214969, 0.179934, 0.203204
[INFO] [WallTime: 1414080454.319992] 140.488372, 347.069767, ||, 145.533333, 258.200000, ||, 160.896552, 150.965517, ||, 180.000000, 84.846154,8.500000, 0.040314, 0.215961, 0.176104, 0.205692
[INFO] [WallTime: 1414080454.467989] 140.340909, 347.227273, ||, 146.400000, 258.000000, ||, 160.645161, 150.870968, ||, 179.000000, 91.300000,8.500000, 0.040085, 0.217197, 0.177646, 0.203876
[INFO] [WallTime: 1414080455.618573] 140.522727, 347.068182, ||, 145.684211, 257.894737, ||, 160.500000, 150.447368, ||, 183.000000, 63.428571,8.600000, 0.040192, 0.215244, 0.178973, 0.201877
[INFO] [WallTime: 1414080455.776001] 140.291667, 347.020833, ||, 144.391304, 258.478261, ||, 160.852941, 150.323529, ||, 183.100000, 63.200000,8.600000, 0.040070, 0.216220, 0.178225, 0.204974
[INFO] [WallTime: 1414080455.919986] 140.391304, 347.043478, ||, 144.894737, 257.947368, ||, 160.542857, 150.400000, ||, 184.125000, 62.125000,8.600000, 0.040406, 0.214405, 0.178332, 0.203983
[INFO] [WallTime: 1414080456.072032] 140.302326, 347.325581, ||, 144.350000, 258.350000, ||, 160.575758, 150.515152, ||, 182.888889, 63.111111,8.600000, 0.040223, 0.217166, 0.180896, 0.196063
[INFO] [WallTime: 1414080456.220010] 140.195652, 347.130435, ||, 145.350000, 258.000000, ||, 160.647059, 150.294118, ||, 183.777778, 62.777778,8.600000, 0.040146, 0.213214, 0.179614, 0.197101
[INFO] [WallTime: 1414080456.371970] 140.488889, 347.377778, ||, 144.450000, 258.350000, ||, 160.593750, 149.718750, ||, 184.250000, 64.000000,8.600000, 0.040101, 0.215305, 0.179095, 0.196948
[INFO] [WallTime: 1414080456.519975] 140.571429, 347.071429, ||, 144.647059, 258.411765, ||, 160.085714, 150.600000, ||, 183.538462, 62.769231,8.600000, 0.040146, 0.215778, 0.179110, 0.195407
[INFO] [WallTime: 1414080456.669514] 140.279070, 347.209302, ||, 145.105263, 258.473684, ||, 160.763158, 150.684211, ||, 183.714286, 63.428571,8.600000, 0.039994, 0.217075, 0.179614, 0.201587
[INFO] [WallTime: 1414080456.820008] 140.204545, 347.227273, ||, 145.222222, 258.277778, ||, 160.656250, 150.281250, ||, 179.583333, 86.666667,8.600000, 0.040314, 0.215885, 0.181033, 0.202808
[INFO] [WallTime: 1414080456.972009] 140.581395, 347.093023, ||, 144.500000, 258.000000, ||, 160.366667, 149.800000, ||, 183.300000, 62.600000,8.600000, 0.039170, 0.215442, 0.179477, 0.196796
[INFO] [WallTime: 1414080458.120665] 140.357143, 347.166667, ||, 144.733333, 258.666667, ||, 160.294118, 149.676471, ||, 184.444444, 62.555556,8.700000, 0.040101, 0.217517, 0.180957, 0.204456
[INFO] [WallTime: 1414080458.271988] 140.355556, 347.222222, ||, 144.687500, 258.750000, ||, 160.333333, 149.333333, ||, 184.200000, 62.700000,8.700000, 0.040345, 0.215991, 0.182300, 0.202625
[INFO] [WallTime: 1414080458.424006] 140.428571, 346.952381, ||, 145.411765, 258.529412, ||, 160.333333, 150.818182, ||, 183.700000, 63.400000,8.700000, 0.039857, 0.217487, 0.179828, 0.202747
[INFO] [WallTime: 1414080458.572008] 140.155556, 347.133333, ||, 145.411765, 258.294118, ||, 160.600000, 150.200000, ||, 183.200000, 63.300000,8.700000, 0.039109, 0.218540, 0.179980, 0.207263
[INFO] [WallTime: 1414080458.724036] 140.155556, 347.000000, ||, 144.428571, 258.571429, ||, 159.692308, 150.179487, ||, 183.625000, 63.000000,8.700000, 0.040223, 0.217136, 0.179141, 0.203174
[INFO] [WallTime: 1414080458.871954] 140.400000, 347.133333, ||, 144.647059, 258.117647, ||, 160.379310, 150.137931, ||, 184.300000, 64.200000,8.700000, 0.040223, 0.216510, 0.179614, 0.195972
[INFO] [WallTime: 1414080459.023997] 140.348837, 347.232558, ||, 144.500000, 258.312500, ||, 160.473684, 150.184211, ||, 183.545455, 63.090909,8.700000, 0.040024, 0.217594, 0.180819, 0.203967
[INFO] [WallTime: 1414080459.171987] 140.441860, 347.023256, ||, 144.928571, 257.571429, ||, 160.093750, 149.625000, ||, 184.200000, 62.900000,8.700000, 0.040162, 0.217929, 0.179141, 0.204349
[INFO] [WallTime: 1414080459.324026] 140.234043, 347.297872, ||, 145.272727, 258.454545, ||, 160.156250, 150.218750, ||, 183.545455, 63.909091,8.700000, 0.039979, 0.219928, 0.181491, 0.206241
[INFO] [WallTime: 1414080459.476045] 140.191489, 347.191489, ||, 145.111111, 258.611111, ||, 159.806452, 149.548387, ||, 183.555556, 63.444444,8.700000, 0.040574, 0.218860, 0.181003, 0.197024
[INFO] [WallTime: 1414080460.622596] 140.255319, 347.340426, ||, 144.650000, 257.450000, ||, 159.970588, 150.264706, ||, 184.428571, 63.000000,8.800000, 0.040452, 0.216434, 0.178653, 0.195575
[INFO] [WallTime: 1414080460.784035] 140.250000, 347.159091, ||, 144.473684, 258.368421, ||, 160.062500, 149.437500, ||, 183.909091, 63.818182,8.800000, 0.040467, 0.217075, 0.181003, 0.194797
[INFO] [WallTime: 1414080460.924012] 140.125000, 347.104167, ||, 144.937500, 258.187500, ||, 160.121212, 149.666667, ||, 184.200000, 63.700000,8.800000, 0.040284, 0.219059, 0.179156, 0.197147
