[INFO] [WallTime: 1414085583.120028] ,1414085583,119967937,154.818182, 347.545455, ||, 161.470588, 259.882353, ||, 178.210526, 154.157895, ||, 197.000000, 64.000000,8.400000, 0.039826, 0.217975, 0.179583, 0.203082
[INFO] [WallTime: 1414085583.268068] ,1414085583,268007040,154.870968, 347.483871, ||, 161.266667, 260.066667, ||, 177.272727, 153.318182, ||, -nan, -nan,8.400000, 0.039826, 0.217380, 0.180255, 0.197024
[INFO] [WallTime: 1414085584.417293] ,1414085584,417232036,154.727273, 347.272727, ||, 160.250000, 260.125000, ||, 177.041667, 153.583333, ||, -nan, -nan,8.500000, 0.039643, 0.219211, 0.178271, 0.204105
[INFO] [WallTime: 1414085584.568021] ,1414085584,567943096,154.580645, 347.419355, ||, 160.818182, 260.454545, ||, 177.125000, 153.666667, ||, 178.000000, 203.500000,8.500000, 0.039887, 0.217929, 0.179767, 0.203235
[INFO] [WallTime: 1414085584.717247] ,1414085584,717165946,155.071429, 347.178571, ||, 160.538462, 260.153846, ||, 176.625000, 153.666667, ||, 184.333333, 157.000000,8.500000, 0.039811, 0.220157, 0.178927, 0.196735
[INFO] [WallTime: 1414085584.867319] ,1414085584,867257118,154.633333, 346.833333, ||, 160.500000, 259.875000, ||, 177.095238, 153.904762, ||, 197.000000, 63.000000,8.500000, 0.039582, 0.219074, 0.179110, 0.202670
[INFO] [WallTime: 1414085585.018284] ,1414085585,18223047,154.500000, 347.000000, ||, 160.100000, 260.700000, ||, 176.500000, 153.277778, ||, 197.000000, 63.000000,8.500000, 0.039811, 0.215732, 0.180331, 0.204593
[INFO] [WallTime: 1414085585.168300] ,1414085585,168237924,154.833333, 346.966667, ||, 160.800000, 260.066667, ||, 177.043478, 152.782609, ||, -nan, -nan,8.500000, 0.040024, 0.220249, 0.179400, 0.204395
[INFO] [WallTime: 1414085585.318396] ,1414085585,318329095,153.933333, 346.833333, ||, 160.000000, 260.769231, ||, 177.130435, 153.478261, ||, 197.000000, 63.000000,8.500000, 0.039887, 0.217258, 0.179263, 0.204318
[INFO] [WallTime: 1414085585.468305] ,1414085585,468241930,154.485714, 347.028571, ||, 159.928571, 260.571429, ||, 177.043478, 153.478261, ||, -nan, -nan,8.500000, 0.039826, 0.218097, 0.179370, 0.203403
[INFO] [WallTime: 1414085585.618266] ,1414085585,618191003,154.714286, 347.342857, ||, 161.230769, 259.846154, ||, 177.272727, 153.363636, ||, -nan, -nan,8.500000, 0.039719, 0.217472, 0.178027, 0.204227
[INFO] [WallTime: 1414085585.769253] ,1414085585,769191026,155.034483, 347.068966, ||, 160.500000, 259.937500, ||, 176.541667, 153.375000, ||, -nan, -nan,8.500000, 0.039704, 0.219776, 0.179995, 0.196414
[INFO] [WallTime: 1414085586.919236] ,1414085586,919167995,154.472222, 347.361111, ||, 161.111111, 260.000000, ||, 175.904762, 153.952381, ||, 197.000000, 63.000000,8.600000, 0.039765, 0.220920, 0.181582, 0.204593
[INFO] [WallTime: 1414085587.071994] ,1414085587,71933031,154.794118, 347.235294, ||, 159.416667, 260.750000, ||, 176.600000, 153.050000, ||, -nan, -nan,8.600000, 0.039780, 0.217365, 0.177844, 0.205890
[INFO] [WallTime: 1414085587.220044] ,1414085587,219981908,154.620690, 347.137931, ||, 161.222222, 260.111111, ||, 176.750000, 153.916667, ||, 159.000000, 344.000000,8.600000, 0.039857, 0.219059, 0.179919, 0.205219
[INFO] [WallTime: 1414085587.372019] ,1414085587,371958017,155.148148, 347.222222, ||, 160.666667, 260.888889, ||, 176.157895, 153.526316, ||, -nan, -nan,8.600000, 0.039902, 0.217914, 0.180087, 0.195850
[INFO] [WallTime: 1414085587.524048] ,1414085587,523983955,153.973684, 347.131579, ||, 160.583333, 260.583333, ||, 176.517241, 153.586207, ||, -nan, -nan,8.600000, 0.039673, 0.221515, 0.179385, 0.196475
[INFO] [WallTime: 1414085587.672056] ,1414085587,671984910,154.741935, 346.967742, ||, 160.727273, 260.181818, ||, 175.863636, 153.818182, ||, 198.000000, 63.000000,8.600000, 0.039872, 0.216953, 0.180270, 0.194995
